,Name,sio2,tio2,al2o3,feo,fe2o3,mno,mgo,cao,na2o,k2o,p2o5,h2o,P,T,viscosity,Sc,ref,Name_publi,Date Update,System,LineNumber,Compo_interest,Sciglass
961,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,935.0,10.84,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,962,,False
962,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,946.0,10.41,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,963,,False
963,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,956.0,10.08,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,964,,False
964,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,966.0,9.69,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,965,,False
965,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,976.0,9.32,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,966,,False
966,staffmnkmcph_50.1_1_12.2_2.4_0.6_0.2_10.2_15.5_4_3.4_0_0.6,50.07,0.95,12.17,2.36,0.6,0.23,10.17,15.49,3.95,3.37,0.0,0.63,0.3,986.0,9.06,,Kleest and Webb 2021,PR-Leu-0.5Fe0.2,,,967,,False
967,staffmnkmcph_54.6_0.7_9.9_3.3_5.4_0.1_8.7_11.4_5.3_2.5_0.2_0.7,54.58,0.65,9.9,3.32,5.44,0.11,8.71,11.38,5.28,2.5,0.18,0.65,0.5,1523.0,2.32,,Misiti et al. 2011,MINad1_ 1,,,968,,False
968,staffmnkmcph_54.6_0.7_9.9_3.3_5.5_0.1_8.7_11.4_5.3_2.5_0.2_0.7,54.58,0.65,9.9,3.29,5.51,0.11,8.71,11.38,5.28,2.5,0.18,0.65,0.5,1573.0,1.88,,Misiti et al. 2011,MINad1_ 2,,,969,,False
969,staffmnkmcph_54.6_0.7_9.9_3.3_5.6_0.1_8.7_11.4_5.3_2.5_0.2_0.7,54.58,0.65,9.9,3.26,5.57,0.11,8.71,11.38,5.28,2.5,0.18,0.65,0.5,1623.0,1.58,,Misiti et al. 2011,MINad1_ 3,,,970,,False
970,staffmnkmcph_54.6_0.7_9.9_3.2_5.6_0.1_8.7_11.4_5.3_2.5_0.2_0.7,54.58,0.65,9.9,3.23,5.64,0.11,8.71,11.38,5.28,2.5,0.18,0.65,0.5,1673.0,0.93,,Misiti et al. 2011,MINad1_ 4,,,971,,False
971,staffmnkmcph_61.3_0.7_12.1_3.6_4.9_0.1_4_6.9_4.5_3.3_0.3_0.8,61.29,0.73,12.13,3.56,4.89,0.12,4.04,6.87,4.46,3.26,0.3,0.8,0.5,1523.0,2.79,,Misiti et al. 2011,FRd1_ 1,,,972,,False
972,staffmnkmcph_61.3_0.7_12.1_3.5_5_0.1_4_6.9_4.5_3.3_0.3_0.8,61.29,0.73,12.13,3.53,4.96,0.12,4.04,6.87,4.46,3.26,0.3,0.8,0.5,1573.0,2.4,,Misiti et al. 2011,FRd1_ 2,,,973,,False
973,staffmnkmcph_61.3_0.7_12.1_3.5_5_0.1_4_6.9_4.5_3.3_0.3_0.8,61.29,0.73,12.13,3.49,5.02,0.12,4.04,6.87,4.46,3.26,0.3,0.8,0.5,1623.0,2.23,,Misiti et al. 2011,FRd1_ 3,,,974,,False
974,staffmnkmcph_61.3_0.7_12.1_3.5_5.1_0.1_4_6.9_4.5_3.3_0.3_0.8,61.29,0.73,12.13,3.46,5.08,0.12,4.04,6.87,4.46,3.26,0.3,0.8,0.5,1673.0,1.78,,Misiti et al. 2011,FRd1_ 4,,,975,,False
975,staffmnkmcph_52.2_0.7_9.6_2.7_4_0.1_8.6_11_2.2_2.5_0.2_8.3,52.22,0.65,9.62,2.74,3.95,0.1,8.58,10.97,2.24,2.46,0.19,8.25,0.5,1423.0,1.72,,Misiti et al. 2011,MINah2_ 1,,,976,,False
976,staffmnkmcph_52.2_0.7_9.6_2.7_4_0.1_8.6_11_2.2_2.5_0.2_8.3,52.22,0.65,9.62,2.71,4.01,0.1,8.58,10.97,2.24,2.46,0.19,8.25,0.5,1473.0,1.4,,Misiti et al. 2011,MINah2_ 2,,,977,,False
977,staffmnkmcph_52.2_0.7_9.6_2.7_4_0.1_8.6_11_2.2_2.5_0.2_8.3,52.22,0.65,9.62,2.71,4.01,0.1,8.58,10.97,2.24,2.46,0.19,8.25,0.5,1473.0,1.77,,Misiti et al. 2011,MINah2_ 5,,,978,,False
978,staffmnkmcph_52.2_0.7_9.6_2.7_4.1_0.1_8.6_11_2.2_2.5_0.2_8.3,52.22,0.65,9.62,2.68,4.07,0.1,8.58,10.97,2.24,2.46,0.19,8.25,0.5,1523.0,1.03,,Misiti et al. 2011,MINah2_ 3,,,979,,False
979,staffmnkmcph_52.2_0.7_9.6_2.7_4.1_0.1_8.6_11_2.2_2.5_0.2_8.3,52.22,0.65,9.62,2.68,4.07,0.1,8.58,10.97,2.24,2.46,0.19,8.25,0.5,1523.0,0.72,,Misiti et al. 2011,MINah2_ 4,,,980,,False
980,staffmnkmcph_54.2_0.7_10.4_3_4.7_0.1_3.7_5.9_4_3.1_0.3_12.4,54.15,0.66,10.38,2.95,4.71,0.14,3.71,5.87,4.03,3.08,0.27,12.41,0.5,1423.0,1.14,,Misiti et al. 2011,FRh2_ 1,,,981,,False
981,staffmnkmcph_54.2_0.7_10.4_2.9_4.8_0.1_3.7_5.9_4_3.1_0.3_12.4,54.15,0.66,10.38,2.91,4.77,0.14,3.71,5.87,4.03,3.08,0.27,12.41,0.5,1473.0,1.1,,Misiti et al. 2011,FRh2_ 2,,,982,,False
982,staffmnkmcph_54.2_0.7_10.4_2.9_4.8_0.1_3.7_5.9_4_3.1_0.3_12.4,54.15,0.66,10.38,2.91,4.77,0.14,3.71,5.87,4.03,3.08,0.27,12.41,0.5,1473.0,1.0,,Misiti et al. 2011,FRh2_ 5,,,983,,False
983,staffmnkmcph_54.2_0.7_10.4_2.9_4.8_0.1_3.7_5.9_4_3.1_0.3_12.4,54.15,0.66,10.38,2.88,4.84,0.14,3.71,5.87,4.03,3.08,0.27,12.41,0.5,1523.0,0.65,,Misiti et al. 2011,FRh2_ 3,,,984,,False
984,staffmnkmcph_54.2_0.7_10.4_2.9_4.8_0.1_3.7_5.9_4_3.1_0.3_12.4,54.15,0.66,10.38,2.88,4.84,0.14,3.71,5.87,4.03,3.08,0.27,12.41,0.5,1523.0,0.35,,Misiti et al. 2011,FRh2_ 4,,,985,,False
985,staffmnkmcph_50_0.6_9_3.3_5.1_0.1_8_10.3_2.1_2.3_0.2_11.6,49.99,0.63,9.02,3.3,5.08,0.08,8.0,10.33,2.06,2.31,0.19,11.56,0.5,1423.0,1.53,,Misiti et al. 2011,MINah1_ 1,,,986,,False
986,staffmnkmcph_50_0.6_9_3.3_5.2_0.1_8_10.3_2.1_2.3_0.2_11.6,49.99,0.63,9.02,3.27,5.16,0.08,8.0,10.33,2.06,2.31,0.19,11.56,0.5,1473.0,1.25,,Misiti et al. 2011,MINah1_ 2,,,987,,False
987,staffmnkmcph_50_0.6_9_3.2_5.2_0.1_8_10.3_2.1_2.3_0.2_11.6,49.99,0.63,9.02,3.23,5.23,0.08,8.0,10.33,2.06,2.31,0.19,11.56,0.5,1523.0,0.99,,Misiti et al. 2011,MINah1_ 3,,,988,,False
988,staffmnkmcph_50_0.6_9_3.2_5.2_0.1_8_10.3_2.1_2.3_0.2_11.6,49.99,0.63,9.02,3.23,5.23,0.08,8.0,10.33,2.06,2.31,0.19,11.56,0.5,1523.0,0.69,,Misiti et al. 2011,MINah1_ 4,,,989,,False
989,staffmnkmcph_54.3_0.6_10.8_3.2_4.9_0.2_3.6_6.2_4_2.9_0.3_11.5,54.32,0.64,10.76,3.18,4.94,0.15,3.57,6.19,4.01,2.92,0.27,11.52,0.5,1423.0,1.27,,Misiti et al. 2011,FRh4_ 1,,,990,,False
990,staffmnkmcph_54.3_0.6_10.8_3.1_5_0.2_3.6_6.2_4_2.9_0.3_11.5,54.32,0.64,10.76,3.14,5.02,0.15,3.57,6.19,4.01,2.92,0.27,11.52,0.5,1473.0,0.71,,Misiti et al. 2011,FRh4_ 2,,,991,,False
991,staffmnkmcph_54.3_0.6_10.8_3.1_5.1_0.2_3.6_6.2_4_2.9_0.3_11.5,54.32,0.64,10.76,3.11,5.09,0.15,3.57,6.19,4.01,2.92,0.27,11.52,0.5,1523.0,0.68,,Misiti et al. 2011,FRh4_ 3,,,992,,False
992,staffmnkmcph_54.3_0.6_10.8_3.1_5.1_0.2_3.6_6.2_4_2.9_0.3_11.5,54.32,0.64,10.76,3.11,5.09,0.15,3.57,6.19,4.01,2.92,0.27,11.52,0.5,1523.0,0.39,,Misiti et al. 2011,FRh4_ 4,,,993,,False
993,staffmnkmcph_53.4_0.7_11_4.5_5.5_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.46,5.46,0.14,9.97,13.22,2.65,1.4,0.26,0.07,0.5,1423.0,2.16,,Misiti et al. 2009,SPZ145,,,994,,False
994,staffmnkmcph_53.4_0.7_11_4.4_5.6_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.41,5.55,0.14,9.97,13.22,2.65,1.4,0.26,0.07,0.5,1473.0,1.89,,Misiti et al. 2009,SPZ128,,,995,,False
995,staffmnkmcph_53.4_0.7_11_4_6.3_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.02,6.33,0.14,9.97,13.22,2.65,1.4,0.26,0.07,2.0,1473.0,2.15,,Misiti et al. 2009,SPZ144,,,996,,False
996,staffmnkmcph_53.4_0.7_11_4.5_5.5_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.46,5.46,0.14,9.97,13.22,2.65,1.4,0.26,0.07,0.5,1423.0,2.64,,Misiti et al. 2009,SPZ143,,,997,,False
997,staffmnkmcph_53.4_0.7_11_4.4_5.6_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.41,5.55,0.14,9.97,13.22,2.65,1.4,0.26,0.07,0.5,1473.0,2.22,,Misiti et al. 2009,SPZ142,,,998,,False
998,staffmnkmcph_53.4_0.7_11_4.3_5.9_0.1_10_13.2_2.7_1.4_0.3_0.1,53.36,0.73,11.02,4.26,5.86,0.14,9.97,13.22,2.65,1.4,0.26,0.07,0.5,1673.0,0.89,,Misiti et al. 2009,SPZ154,,,999,,False
999,staffmnkmcph_50.7_0.7_10.5_4_5.6_0.1_9.5_12.6_2.5_1.3_0.2_5.1,50.66,0.69,10.46,4.04,5.56,0.14,9.47,12.55,2.52,1.33,0.24,5.12,0.5,1473.0,1.38,,Misiti et al. 2009,SPZ2177,,,1000,,False
1000,staffmnkmcph_50.7_0.7_10.5_4_5.6_0.1_9.5_12.6_2.5_1.3_0.2_5.1,50.66,0.69,10.46,4.0,5.64,0.14,9.47,12.55,2.52,1.33,0.24,5.12,0.5,1523.0,1.2,,Misiti et al. 2009,SPZ2178,,,1001,,False
1001,staffmnkmcph_50.7_0.7_10.5_4_5.7_0.1_9.5_12.6_2.5_1.3_0.2_5.1,50.66,0.69,10.46,3.96,5.72,0.14,9.47,12.55,2.52,1.33,0.24,5.12,0.5,1573.0,0.84,,Misiti et al. 2009,SPZ2179,,,1002,,False
1002,staffmnkmcph_48.4_0.7_10_3.8_5.5_0.1_9.1_12_2.4_1.3_0.2_9.4,48.4,0.66,9.99,3.79,5.46,0.13,9.05,11.99,2.4,1.27,0.23,9.36,0.5,1423.0,0.76,,Misiti et al. 2009,SPZ3169,,,1003,,False
1003,staffmnkmcph_48.4_0.7_10_3.8_5.5_0.1_9.1_12_2.4_1.3_0.2_9.4,48.4,0.66,9.99,3.75,5.54,0.13,9.05,11.99,2.4,1.27,0.23,9.36,0.5,1473.0,0.23,,Misiti et al. 2009,SPZ3175,,,1004,,False
1004,staffmnkmcph_48.4_0.7_10_3.7_5.6_0.1_9.1_12_2.4_1.3_0.2_9.4,48.4,0.66,9.99,3.71,5.62,0.13,9.05,11.99,2.4,1.27,0.23,9.36,0.5,1523.0,0.6,,Misiti et al. 2009,SPZ3173,,,1005,,False
1005,staffmnkmcph_46.5_0.6_9.6_3.6_5.3_0.1_8.7_11.5_2.3_1.2_0.2_12.9,46.53,0.63,9.61,3.6,5.33,0.13,8.7,11.53,2.31,1.22,0.22,12.87,0.5,1373.0,0.61,,Misiti et al. 2009,SPZ1172,,,1006,,False
1006,staffmnkmcph_46.5_0.6_9.6_3.6_5.4_0.1_8.7_11.5_2.3_1.2_0.2_12.9,46.53,0.63,9.61,3.56,5.42,0.13,8.7,11.53,2.31,1.22,0.22,12.87,0.5,1423.0,0.98,,Misiti et al. 2009,SPZ1170,,,1007,,False
1007,staffmnkmcph_46.5_0.6_9.6_3.5_5.5_0.1_8.7_11.5_2.3_1.2_0.2_12.9,46.53,0.63,9.61,3.52,5.5,0.13,8.7,11.53,2.31,1.22,0.22,12.87,0.5,1473.0,0.23,,Misiti et al. 2009,SPZ1174,,,1008,,False
1008,staffmnkmcph_51.7_2_7.7_7.8_3.1_0.2_14.5_12_2.3_0.3_0_0,51.66,2.02,7.65,7.79,3.05,0.21,14.46,12.04,2.33,0.32,0.0,0.0,1.5,1623.0,0.6,,Kushiro et al. 1976,0,,,1009,,False
1009,staffmnkmcph_51.7_2_7.7_7.7_3.2_0.2_14.5_12_2.3_0.3_0_0,51.66,2.02,7.65,7.74,3.16,0.21,14.46,12.04,2.33,0.32,0.0,0.0,1.5,1648.0,0.4,,Kushiro et al. 1976,0,,,1010,,False
1010,staffmnkmcph_51.7_2_7.7_7.6_3.5_0.2_14.5_12_2.3_0.3_0_0,51.66,2.02,7.65,7.58,3.49,0.21,14.46,12.04,2.33,0.32,0.0,0.0,2.0,1648.0,0.4,,Kushiro et al. 1976,0,,,1011,,False
1011,staffmnkmcph_51.7_2_7.7_7.5_3.6_0.2_14.5_12_2.3_0.3_0_0,51.66,2.02,7.65,7.52,3.6,0.21,14.46,12.04,2.33,0.32,0.0,0.0,2.0,1673.0,0.18,,Kushiro et al. 1976,0,,,1012,,False
1012,staffmnkmcph_51.7_2_7.7_6.9_4.8_0.2_14.5_12_2.3_0.3_0_0,51.66,2.02,7.65,6.94,4.77,0.21,14.46,12.04,2.33,0.32,0.0,0.0,3.0,1773.0,-0.1,,Kushiro et al. 1976,0,,,1013,,False
1013,staffmnkmcph_59.2_0.5_10.1_4.4_1.3_0.1_5.7_6.9_3.9_3.5_0.1_4.3,59.18,0.49,10.06,4.41,1.3,0.12,5.67,6.87,3.93,3.51,0.13,4.34,0.2,1473.0,1.52,,Davi et al. 2009,LatE,,,1014,,False
1014,staffmnkmcph_57.6_0.5_9.5_4.1_1.2_0.1_6.1_8.1_3.7_3.2_0_5.9,57.63,0.49,9.5,4.09,1.15,0.11,6.06,8.08,3.74,3.22,0.0,5.92,0.2,1473.0,1.62,,Davi et al. 2009,LatG1,,,1015,,False
1015,staffmnkmcph_57.6_0.5_9.5_4.1_1.2_0.1_6.1_8.1_3.7_3.2_0_5.9,57.63,0.49,9.5,4.09,1.15,0.11,6.06,8.08,3.74,3.22,0.0,5.92,0.2,1473.0,1.72,,Davi et al. 2009,LatG2,,,1016,,False
1016,staffmnkmcph_57.6_0.5_9.5_4.1_1.2_0.1_6.1_8.1_3.7_3.2_0_5.9,57.63,0.49,9.5,4.09,1.15,0.11,6.06,8.08,3.74,3.22,0.0,5.92,0.2,1473.0,1.66,,Davi et al. 2009,LatG3,,,1017,,False
1017,staffmnkmcph_57.9_0.5_9.8_5.5_0.7_0.1_5.5_6.7_3.8_3.4_0.1_5.9,57.88,0.48,9.83,5.48,0.68,0.11,5.54,6.72,3.84,3.43,0.12,5.87,0.2,1473.0,1.92,,Davi et al. 2009,LatA,,,1018,,False
1018,staffmnkmcph_55.9_0.5_9.2_4.4_0.9_0.1_6_7.7_3.5_3.2_0_8.6,55.88,0.47,9.17,4.38,0.94,0.14,6.03,7.69,3.51,3.24,0.0,8.56,0.2,1473.0,1.23,,Davi et al. 2009,LatI1,,,1019,,False
1019,staffmnkmcph_55.9_0.5_9.2_4.4_0.9_0.1_6_7.7_3.5_3.2_0_8.6,55.88,0.47,9.17,4.38,0.94,0.14,6.03,7.69,3.51,3.24,0.0,8.56,0.2,1473.0,1.33,,Davi et al. 2009,LatI2,,,1020,,False
1020,staffmnkmcph_55.9_0.5_9.2_4.4_0.9_0.1_6_7.7_3.5_3.2_0_8.6,55.88,0.47,9.17,4.38,0.94,0.14,6.03,7.69,3.51,3.24,0.0,8.56,0.2,1373.0,1.92,,Davi et al. 2009,LatI3,,,1021,,False
1021,staffmnkmcph_55.9_0.5_9.2_4.4_0.9_0.1_6_7.7_3.5_3.2_0_8.6,55.88,0.47,9.17,4.38,0.94,0.14,6.03,7.69,3.51,3.24,0.0,8.56,0.2,1373.0,2.22,,Davi et al. 2009,LatI4,,,1022,,False
1022,staffmnkmcph_55.2_0.5_9_3.9_1.1_0.1_6_7.4_3.6_3.1_0_10.3,55.19,0.46,9.0,3.9,1.05,0.12,5.96,7.38,3.55,3.1,0.0,10.29,0.2,1473.0,0.91,,Davi et al. 2009,LatH1,,,1023,,False
1023,staffmnkmcph_55.2_0.5_9_3.9_1.1_0.1_6_7.4_3.6_3.1_0_10.3,55.19,0.46,9.0,3.9,1.05,0.12,5.96,7.38,3.55,3.1,0.0,10.29,0.2,1373.0,1.56,,Davi et al. 2009,LatH2,,,1024,,False
1024,staffmnkmcph_53.2_0.4_9_4.1_1.1_0.1_5.1_6.2_3.5_3.2_0.1_13.9,53.21,0.44,9.04,4.09,1.1,0.1,5.09,6.18,3.53,3.16,0.11,13.93,0.2,1373.0,1.68,,Davi et al. 2009,LatC,,,1025,,False
1025,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.63,,Dunn and Scarfe 1986,38-1,,,1026,,False
1026,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.48,,Dunn and Scarfe 1986,38-2,,,1027,,False
1027,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.42,,Dunn and Scarfe 1986,38-3,,,1028,,False
1028,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.72,,Dunn and Scarfe 1986,35-1,,,1029,,False
1029,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.69,,Dunn and Scarfe 1986,35-2,,,1030,,False
1030,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.57,,Dunn and Scarfe 1986,35-3,,,1031,,False
1031,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.64,,Dunn and Scarfe 1986,35-4,,,1032,,False
1032,staffmnkmcph_66.7_0.6_10.6_3.9_1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.93,1.04,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.4,1623.0,2.53,,Dunn and Scarfe 1986,35-5,,,1033,,False
1033,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.43,,Dunn and Scarfe 1986,34-1,,,1034,,False
1034,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.54,,Dunn and Scarfe 1986,34-2,,,1035,,False
1035,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.57,,Dunn and Scarfe 1986,34-3,,,1036,,False
1036,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.53,,Dunn and Scarfe 1986,34-4,,,1037,,False
1037,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.54,,Dunn and Scarfe 1986,34-5,,,1038,,False
1038,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.48,,Dunn and Scarfe 1986,36-1,,,1039,,False
1039,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.42,,Dunn and Scarfe 1986,36-2,,,1040,,False
1040,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.52,,Dunn and Scarfe 1986,36-3,,,1041,,False
1041,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.54,,Dunn and Scarfe 1986,37-1,,,1042,,False
1042,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.91,1.07,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.5,1623.0,2.57,,Dunn and Scarfe 1986,37-2,,,1043,,False
1043,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.52,,Dunn and Scarfe 1986,40-1,,,1044,,False
1044,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.39,,Dunn and Scarfe 1986,40-2,,,1045,,False
1045,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.36,,Dunn and Scarfe 1986,40-3,,,1046,,False
1046,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.33,,Dunn and Scarfe 1986,40-4,,,1047,,False
1047,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.31,,Dunn and Scarfe 1986,43-1,,,1048,,False
1048,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.31,,Dunn and Scarfe 1986,43-2,,,1049,,False
1049,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.32,,Dunn and Scarfe 1986,43-3,,,1050,,False
1050,staffmnkmcph_66.7_0.6_10.6_3.9_1.1_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.88,1.13,0.23,5.21,5.84,5.22,1.18,0.0,0.0,0.8,1623.0,2.32,,Dunn and Scarfe 1986,43-4,,,1051,,False
1051,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.28,,Dunn and Scarfe 1986,28-1,,,1052,,False
1052,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.34,,Dunn and Scarfe 1986,28-2,,,1053,,False
1053,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.25,,Dunn and Scarfe 1986,28-3,,,1054,,False
1054,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.18,,Dunn and Scarfe 1986,28-4,,,1055,,False
1055,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.2,,Dunn and Scarfe 1986,28-5,,,1056,,False
1056,staffmnkmcph_66.7_0.6_10.6_3.9_1.2_0.2_5.2_5.8_5.2_1.2_0_0,66.65,0.61,10.62,3.85,1.19,0.23,5.21,5.84,5.22,1.18,0.0,0.0,1.0,1623.0,2.23,,Dunn and Scarfe 1986,30-1,,,1057,,False
