,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,T,viscosity,Author,Year
189,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,949.293798828125,5,Tretjakova N.I.,1969
190,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,902.3335327148437,6,Tretjakova N.I.,1969
191,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,863.7717041015625,7,Tretjakova N.I.,1969
192,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,831.5402587890625,8,Tretjakova N.I.,1969
193,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,804.198583984375,9,Tretjakova N.I.,1969
194,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,780.7124694824219,10,Tretjakova N.I.,1969
195,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,760.3200744628906,11,Tretjakova N.I.,1969
196,60.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,742.4478820800781,12,Tretjakova N.I.,1969
197,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,1583.2233642578126,1,Mazurin O.V.,1969
198,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,1369.4435791015626,2,Mazurin O.V.,1969
199,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,1228.15341796875,3,Mazurin O.V.,1969
200,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,1127.8276123046876,4,Mazurin O.V.,1969
201,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,1052.9064697265626,5,Mazurin O.V.,1969
202,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,994.8249267578125,6,Mazurin O.V.,1969
203,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,948.4791015625,7,Mazurin O.V.,1969
204,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,910.638525390625,8,Mazurin O.V.,1969
205,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,879.1586669921875,9,Mazurin O.V.,1969
206,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,852.5600952148437,10,Mazurin O.V.,1969
207,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,829.78916015625,11,Mazurin O.V.,1969
208,66.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,10.0,0.0,0.0,810.0751098632812,12,Mazurin O.V.,1969
209,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1549.77060546875,1,Mazurin O.V.,1970
210,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1310.9838623046876,2,Mazurin O.V.,1970
211,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1158.2985595703126,3,Mazurin O.V.,1970
212,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1052.258642578125,4,Mazurin O.V.,1970
213,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,974.3212646484375,5,Mazurin O.V.,1970
214,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,914.6220458984375,6,Mazurin O.V.,1970
215,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,867.4296630859375,7,Mazurin O.V.,1970
216,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,829.1865600585937,8,Mazurin O.V.,1970
217,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,797.5675415039062,9,Mazurin O.V.,1970
218,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,770.9888061523437,10,Mazurin O.V.,1970
219,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,748.33408203125,11,Mazurin O.V.,1970
220,70.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,728.7941040039063,12,Mazurin O.V.,1970
221,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1416.1999267578126,1,Mazurin O.V.,1970
222,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1211.9907592773438,2,Mazurin O.V.,1970
223,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1078.264013671875,3,Mazurin O.V.,1970
224,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,983.8998779296875,4,Mazurin O.V.,1970
225,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,913.7484497070312,5,Mazurin O.V.,1970
226,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,859.5502685546875,6,Mazurin O.V.,1970
227,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,816.41904296875,7,Mazurin O.V.,1970
228,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,781.2790588378906,8,Mazurin O.V.,1970
229,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,752.0977233886719,9,Mazurin O.V.,1970
230,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,727.4779113769531,10,Mazurin O.V.,1970
231,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,706.4275573730469,11,Mazurin O.V.,1970
232,76.19,9.26,0.0,0.0,0.0,0.0,14.55,0.0,0.0,0.0,0.0,0.0,1463.462744140625,2,Liska M.,1995
233,76.0,0.0,0.0,0.0,0.0,0.0,14.43,0.0,9.57,0.0,0.0,0.0,1523.7077392578126,2,Liska M.,1995
234,75.18,4.9,0.0,0.0,0.0,0.0,14.69,0.0,0.0,5.23,0.0,0.0,1467.033544921875,2,Liska M.,1995
235,75.45,0.0,0.0,0.0,0.0,0.0,14.71,0.0,4.99,4.85,0.0,0.0,1583.3337158203126,2,Liska M.,1995
236,74.0,6.06,0.0,0.0,0.0,0.0,14.54,0.0,5.4,0.0,0.0,0.0,1501.7502197265626,2,Liska M.,1995
237,75.57,7.18,0.0,0.0,0.0,0.0,14.83,0.0,0.0,2.42,0.0,0.0,1473.4416259765626,2,Liska M.,1995
238,75.01,0.0,0.0,0.0,0.0,0.0,14.79,0.0,7.58,2.62,0.0,0.0,1504.937841796875,2,Liska M.,1995
239,75.1,2.5,0.0,0.0,0.0,0.0,14.95,0.0,0.0,7.45,0.0,0.0,1441.136328125,2,Liska M.,1995
240,75.49,0.0,0.0,0.0,0.0,0.0,14.31,0.0,2.66,7.54,0.0,0.0,1429.3864501953126,2,Liska M.,1995
241,74.51,7.99,0.0,0.0,0.0,0.0,14.76,0.0,2.74,0.0,0.0,0.0,1500.8041748046876,2,Liska M.,1995
242,74.74,2.52,0.0,0.0,0.0,0.0,14.34,0.0,8.08,0.32,0.0,0.0,1537.85703125,2,Liska M.,1995
243,75.36,2.48,0.0,0.0,0.0,0.0,14.26,0.0,2.54,5.36,0.0,0.0,1449.3039306640626,2,Liska M.,1995
244,74.53,5.25,0.0,0.0,0.0,0.0,14.8,0.0,2.71,2.71,0.0,0.0,1478.0634521484376,2,Liska M.,1995
245,74.91,2.54,0.0,0.0,0.0,0.0,14.45,0.0,5.33,2.77,0.0,0.0,1482.3263916015626,2,Liska M.,1995
246,40.47,0.0,11.92,0.0,0.0,0.0,0.0,0.0,15.08,32.52,0.0,0.0,1724.54208984375,0,Machin J.S.,1945
247,40.47,0.0,11.92,0.0,0.0,0.0,0.0,0.0,15.08,32.52,0.0,0.0,1521.8698486328126,1,Machin J.S.,1945
248,43.37,0.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,40.66,0.0,0.0,1589.0060791015626,1,Machin J.S.,1945
249,42.4,0.0,15.62,0.0,0.0,0.0,0.0,0.0,7.9,34.08,0.0,0.0,1570.769384765625,1,Machin J.S.,1945
250,41.48,0.0,15.28,0.0,0.0,0.0,0.0,0.0,15.46,27.78,0.0,0.0,1551.89609375,1,Machin J.S.,1945
251,44.53,0.0,19.68,0.0,0.0,0.0,0.0,0.0,0.0,35.79,0.0,0.0,1641.9035400390626,1,Machin J.S.,1945
252,43.52,0.0,19.23,0.0,0.0,0.0,0.0,0.0,8.11,29.14,0.0,0.0,1620.0151123046876,1,Machin J.S.,1945
253,41.21,0.0,9.11,0.0,0.0,0.0,0.0,0.0,0.0,49.68,0.0,0.0,1514.0610107421876,1,Machin J.S.,1945
254,41.35,0.0,12.18,0.0,0.0,0.0,0.0,0.0,7.7,38.76,0.0,0.0,1532.3178466796876,1,Machin J.S.,1945
255,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1715.1578125,1,Owens-Illinois ,1944
256,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1449.0634521484376,2,Owens-Illinois ,1944
257,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1280.2993530273438,3,Owens-Illinois ,1944
258,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1163.7206787109376,4,Owens-Illinois ,1944
259,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1078.36337890625,5,Owens-Illinois ,1944
260,73.19,0.0,0.12,0.0,0.0,0.0,15.11,0.0,2.96,8.62,0.0,0.0,1013.1664184570312,6,Owens-Illinois ,1944
261,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1730.766455078125,1,Owens-Illinois ,1944
262,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1455.3171142578126,2,Owens-Illinois ,1944
263,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1282.4515747070313,3,Owens-Illinois ,1944
264,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1163.8590454101563,4,Owens-Illinois ,1944
265,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1077.4480346679688,5,Owens-Illinois ,1944
266,72.71,0.0,0.12,0.0,0.0,0.0,14.88,0.0,5.87,6.43,0.0,0.0,1011.6841796875,6,Owens-Illinois ,1944
267,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1691.557470703125,1,Owens-Illinois ,1944
268,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1443.2858642578126,2,Owens-Illinois ,1944
269,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1283.68759765625,3,Owens-Illinois ,1944
270,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1172.4546875,4,Owens-Illinois ,1944
271,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1090.4947875976563,5,Owens-Illinois ,1944
272,72.94,0.0,0.12,0.0,0.0,0.0,13.26,0.0,2.95,10.73,0.0,0.0,1027.5959838867188,6,Owens-Illinois ,1944
273,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1706.823095703125,1,Owens-Illinois ,1944
274,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1459.298193359375,2,Owens-Illinois ,1944
275,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1297.2953857421876,3,Owens-Illinois ,1944
276,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1183.0207885742188,4,Owens-Illinois ,1944
277,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1098.0903686523438,5,Owens-Illinois ,1944
278,72.4,0.0,0.12,0.0,0.0,0.0,12.97,0.0,5.87,8.64,0.0,0.0,1032.4874633789063,6,Owens-Illinois ,1944
279,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1767.570654296875,1,Owens-Illinois ,1944
280,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1495.2245849609376,2,Owens-Illinois ,1944
281,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1321.85947265625,3,Owens-Illinois ,1944
282,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1201.8129028320313,4,Owens-Illinois ,1944
283,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1113.7659057617188,5,Owens-Illinois ,1944
284,71.28,0.0,0.11,0.0,0.0,0.0,12.92,0.0,11.23,4.45,0.0,0.0,1046.4286254882813,6,Owens-Illinois ,1944
285,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1791.50400390625,1,Owens-Illinois ,1944
286,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1516.3761962890626,2,Owens-Illinois ,1944
287,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1340.54453125,3,Owens-Illinois ,1944
288,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1218.4712890625,4,Owens-Illinois ,1944
289,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1128.7714599609376,5,Owens-Illinois ,1944
290,70.45,0.0,0.11,0.0,0.0,0.0,12.81,0.0,14.27,2.36,0.0,0.0,1060.0747436523438,6,Owens-Illinois ,1944
291,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1721.553076171875,1,Owens-Illinois ,1944
292,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1444.7621826171876,2,Owens-Illinois ,1944
293,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1271.6084350585938,3,Owens-Illinois ,1944
294,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1153.0641235351563,4,Owens-Illinois ,1944
295,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1066.8139404296876,5,Owens-Illinois ,1944
296,71.87,0.0,0.0,0.0,0.0,0.0,15.68,0.0,6.14,6.3,0.0,0.0,1001.243505859375,6,Owens-Illinois ,1944
297,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1718.8615478515626,1,Owens-Illinois ,1944
298,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1457.46005859375,2,Owens-Illinois ,1944
299,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1290.4996704101563,3,Owens-Illinois ,1944
300,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1174.6305908203124,4,Owens-Illinois ,1944
301,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1089.51328125,5,Owens-Illinois ,1944
302,71.77,0.0,0.0,0.0,0.0,0.0,13.63,0.0,7.28,7.32,0.0,0.0,1024.339697265625,6,Owens-Illinois ,1944
303,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1747.5990966796876,1,Owens-Illinois ,1942
304,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1452.812109375,2,Owens-Illinois ,1942
305,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1275.3664916992188,3,Owens-Illinois ,1942
306,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1156.8295654296876,4,Owens-Illinois ,1942
307,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1072.0425170898438,5,Owens-Illinois ,1942
308,72.08,0.0,0.0,0.0,0.37,0.0,15.21,0.0,6.07,6.28,0.0,0.0,1008.3877319335937,6,Owens-Illinois ,1942
309,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1699.6059326171876,1,Owens-Illinois ,1942
310,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1431.23984375,2,Owens-Illinois ,1942
311,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1263.0818237304688,3,Owens-Illinois ,1942
312,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1147.835546875,4,Owens-Illinois ,1942
313,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1063.9225219726563,5,Owens-Illinois ,1942
314,71.03,0.0,0.0,0.0,1.1,0.0,15.39,0.0,6.14,6.35,0.0,0.0,1000.0935424804687,6,Owens-Illinois ,1942
315,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,1666.7841552734376,1,Owens-Illinois ,1942
316,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,1411.3676513671876,2,Owens-Illinois ,1942
317,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,1249.647802734375,3,Owens-Illinois ,1942
318,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,1138.058203125,4,Owens-Illinois ,1942
319,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,1056.4175170898438,5,Owens-Illinois ,1942
320,69.69,0.0,0.0,0.0,1.87,0.0,15.66,0.0,6.36,6.42,0.0,0.0,994.0954956054687,6,Owens-Illinois ,1942
321,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1751.0107177734376,1,Owens-Illinois ,1942
322,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1460.3700927734376,2,Owens-Illinois ,1942
323,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1282.3749145507813,3,Owens-Illinois ,1942
324,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1162.167822265625,4,Owens-Illinois ,1942
325,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1075.5368408203126,5,Owens-Illinois ,1942
326,73.17,0.0,0.0,0.0,0.37,0.0,15.32,0.0,5.48,5.65,0.0,0.0,1010.1382202148437,6,Owens-Illinois ,1942
327,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1749.6113037109376,1,Owens-Illinois ,1942
328,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1466.345068359375,2,Owens-Illinois ,1942
329,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1286.38046875,3,Owens-Illinois ,1942
330,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1161.9240478515626,4,Owens-Illinois ,1942
331,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1070.7258056640626,5,Owens-Illinois ,1942
332,74.48,0.0,0.0,0.0,1.1,0.0,15.6,0.0,4.37,4.45,0.0,0.0,1001.0257934570312,6,Owens-Illinois ,1942
333,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,1782.843603515625,1,Owens-Illinois ,1942
334,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,1477.9084228515626,2,Owens-Illinois ,1942
335,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,1288.1335205078124,3,Owens-Illinois ,1942
336,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,1158.6444458007813,4,Owens-Illinois ,1942
337,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,1064.6520751953126,5,Owens-Illinois ,1942
338,75.8,0.0,0.0,0.0,1.9,0.0,15.88,0.0,3.22,3.2,0.0,0.0,993.3197998046875,6,Owens-Illinois ,1942
339,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1753.6550048828126,1,Owens-Illinois ,1942
340,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1470.429052734375,2,Owens-Illinois ,1942
341,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1293.7906860351563,3,Owens-Illinois ,1942
342,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1173.0998901367188,4,Owens-Illinois ,1942
343,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1085.4098266601563,5,Owens-Illinois ,1942
344,72.87,0.0,0.0,0.0,0.37,0.0,14.32,0.0,6.06,6.37,0.0,0.0,1018.8132080078125,6,Owens-Illinois ,1942
345,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1776.512548828125,1,Owens-Illinois ,1942
346,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1504.98740234375,2,Owens-Illinois ,1942
347,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1327.74619140625,3,Owens-Illinois ,1942
348,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1202.9452880859376,4,Owens-Illinois ,1942
349,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1110.3107055664063,5,Owens-Illinois ,1942
350,73.64,0.0,0.0,0.0,1.13,0.0,12.63,0.0,6.27,6.33,0.0,0.0,1038.82626953125,6,Owens-Illinois ,1942
351,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1737.851416015625,1,Owens-Illinois ,1942
352,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1481.9286865234376,2,Owens-Illinois ,1942
353,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1313.515966796875,3,Owens-Illinois ,1942
354,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1194.2822021484376,4,Owens-Illinois ,1942
355,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1105.4303344726563,5,Owens-Illinois ,1942
356,72.17,0.0,0.0,0.0,0.0,0.0,13.21,0.0,7.16,7.46,0.0,0.0,1036.66025390625,6,Owens-Illinois ,1942
357,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1750.8808349609376,1,Owens-Illinois ,1942
358,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1475.0402587890626,2,Owens-Illinois ,1942
359,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1301.600927734375,3,Owens-Illinois ,1942
360,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1182.46787109375,4,Owens-Illinois ,1942
361,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1095.5876220703126,5,Owens-Illinois ,1942
362,71.7,0.0,0.0,0.0,0.37,0.0,13.31,0.0,7.21,7.41,0.0,0.0,1029.4241088867188,6,Owens-Illinois ,1942
363,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1706.3332275390626,1,Owens-Illinois ,1942
364,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1448.7634033203126,2,Owens-Illinois ,1942
365,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1284.4419311523438,3,Owens-Illinois ,1942
366,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1170.4919189453126,4,Owens-Illinois ,1942
367,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1086.8301147460938,5,Owens-Illinois ,1942
368,70.45,0.0,0.0,0.0,1.09,0.0,13.56,0.0,7.3,7.6,0.0,0.0,1022.7970947265625,6,Owens-Illinois ,1942
369,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1688.484228515625,1,Owens-Illinois ,1942
370,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1437.018896484375,2,Owens-Illinois ,1942
371,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1275.54794921875,3,Owens-Illinois ,1942
372,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1163.0931762695313,4,Owens-Illinois ,1942
373,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1080.276708984375,5,Owens-Illinois ,1942
374,69.21,0.0,0.0,0.0,1.9,0.0,13.69,0.0,7.52,7.68,0.0,0.0,1016.7457641601562,6,Owens-Illinois ,1942
375,72.39,0.0,0.0,0.0,0.37,0.0,12.41,0.0,7.34,7.49,0.0,0.0,1774.1401123046876,1,Owens-Illinois ,1942
376,72.39,0.0,0.0,0.0,0.37,0.0,12.41,0.0,7.34,7.49,0.0,0.0,1485.6110595703126,2,Owens-Illinois ,1942
377,72.39,0.0,0.0,0.0,0.37,0.0,12.41,0.0,7.34,7.49,0.0,0.0,1309.648046875,3,Owens-Illinois ,1942
378,72.39,0.0,0.0,0.0,0.37,0.0,12.41,0.0,7.34,7.49,0.0,0.0,1191.1294311523438,4,Owens-Illinois ,1942
